RowId,Location
1,67.4768271446228
2,38.095022678375244
3,28.779929637908936
4,35.426676750183105
5,55.45155930519104
6,39.10429501533508
7,71.54022789001465
8,36.04530715942383
9,43.05920147895813
10,36.90923309326172
11,25.45512056350708
12,34.80451726913452
13,58.02036952972412
14,26.00489902496338
15,78.27092170715332
16,28.329299926757812
17,41.11331033706665
18,34.91950750350952
19,21.901508331298828
20,29.74679946899414
21,48.060717925429344
22,55.533761501312256
23,60.9257025718689
24,70.27295923233032
25,32.51562452316284
26,68.65110540390015
27,50.0489017367363
28,70.95989084243774
29,51.37019491195679
30,83.29783630371094
31,68.2029218673706
32,34.99591541290283
33,30.365050792694092
34,37.99621367454529
35,57.135886430740356
36,39.34739899635315
37,69.54943084716797
38,39.46511507034302
39,40.237733602523804
40,40.256561279296875
41,26.12413501739502
42,39.421549558639526
43,56.73913264274597
44,30.340534687042236
45,74.87003231048584
46,32.82748031616211
47,39.96925163269043
48,32.682111740112305
49,21.224590301513672
50,31.263180255889893
51,53.036872029304504
52,57.08197546005249
53,61.683839321136475
54,69.54956102371216
55,34.6189284324646
56,75.88344955444336
57,47.011406153440475
58,72.32561016082764
59,50.75493085384369
60,81.92727470397949
61,60.63477373123169
62,39.95308327674866
63,37.6079785823822
64,39.776559591293335
65,54.656747817993164
66,42.26224744319916
67,67.94815349578857
68,38.723623752593994
69,42.34179925918579
70,39.42595911026001
71,30.916295528411865
72,40.07587695121765
73,54.7836377620697
74,31.84725522994995
75,69.8781623840332
76,34.000672817230225
77,40.710172176361084
78,36.29488706588745
79,25.4117488861084
80,33.30383491516113
81,46.28058207035065
82,53.60069668292999
83,61.52266216278076
84,65.71980428695679
85,38.7804901599884
86,68.15287971496582
87,50.97391337156296
88,66.5060248374939
89,51.09743857383728
90,71.4448127746582
91,67.05829381942749
92,36.83835482597351
93,25.66482639312744
94,35.71935224533081
95,59.51085162162781
96,38.5296893119812
97,76.95929718017578
98,34.871612548828125
99,33.94287300109863
100,35.53530693054199
101,18.179718017578125
102,35.850013732910156
103,57.79547667503357
104,26.92172384262085
105,85.33158302307129
106,23.62800693511963
107,38.307719707489014
108,28.20533323287964
109,9.567483901977539
110,25.930840015411377
111,46.59040242433548
112,58.32394552230835
113,69.20910930633545
114,82.49710464477539
115,30.800541400909424
116,83.4812822341919
117,48.994922965765
118,76.59204769134521
119,49.06946897506714
120,89.89335536956787
121,66.60365009307861
122,38.90985345840454
123,30.369571208953857
124,37.00623321533203
125,55.70477557182312
126,36.106449365615845
127,73.17183780670166
128,38.99319791793823
129,40.14021706581116
130,38.7619571685791
131,27.092292308807373
132,35.795215129852295
133,57.79738640785217
134,28.307740688323975
135,75.23635196685791
136,32.73986005783081
137,41.84048795700073
138,32.64441204071045
139,23.353245735168457
140,31.69237232208252
141,51.98894441127777
142,53.73499917984009
143,59.475624561309814
144,69.52463150024414
145,35.302674293518066
146,70.18133354187012
147,48.7631718814373
148,66.26488208770752
149,51.36845862865448
150,81.61310291290283
151,68.69692039489746
152,37.6722207069397
153,25.51925754547119
154,34.79138946533203
155,60.26964569091797
156,38.4422972202301
157,82.5950517654419
158,34.70817947387695
159,36.11472272872925
160,36.29493999481201
161,18.697508811950684
162,36.7438759803772
163,57.69341254234314
164,22.850564002990723
165,86.33228588104248
166,24.436075687408447
167,38.80696678161621
168,27.758862018585205
169,10.687262535095215
170,26.347459316253662
171,48.10179805755615
172,62.04538822174072
173,69.13139533996582
174,79.98877143859863
175,28.44305992126465
176,81.61844730377197
177,51.5257830619812
178,76.45402336120605
179,47.118181228637695
180,86.83404064178467
181,69.02394819259644
