RowId,Location
1,67.17916631698608
2,35.00437545776367
3,26.684170246124268
4,34.35924196243286
5,59.14056587219238
6,36.06938338279724
7,74.0090103149414
8,35.80475091934204
9,36.3499596118927
10,38.31948137283325
11,23.148828506469727
12,36.848960638046265
13,55.91340208053589
14,25.651697158813477
15,78.2398452758789
16,25.701476097106934
17,38.35101127624512
18,26.00994873046875
19,15.741565704345703
20,29.02042007446289
21,49.45558485388756
22,52.72797632217407
23,63.66353416442871
24,73.11976718902588
25,34.10114765167236
26,73.5521879196167
27,48.747923612594604
28,68.5147819519043
29,47.37818147242069
30,82.82570171356201
31,66.8000979423523
32,37.09764075279236
33,28.587660312652588
34,35.08398485183716
35,61.316359519958496
36,38.595733880996704
37,77.40575695037842
38,35.96147632598877
39,33.5928053855896
40,35.02271318435669
41,17.74020481109619
42,35.72622013092041
43,56.853338956832886
44,28.756373405456543
45,83.37011432647705
46,29.351869583129883
47,40.17855262756348
48,28.239606857299805
49,13.777050018310547
50,27.610885620117188
51,47.82113151624799
52,59.92467999458313
53,63.758371353149414
54,80.05452919006348
55,31.63023090362549
56,80.00595188140869
57,47.15091061592102
58,78.11484432220459
59,48.164150811731815
60,86.2705307006836
61,65.27911233901978
62,34.92947244644165
63,29.919453620910645
64,37.39654541015625
65,62.16279458999634
66,36.287166595458984
67,71.11894798278809
68,36.19454383850098
69,38.30491805076599
70,38.83947801589966
71,21.125441551208496
72,39.08327651023865
73,56.01208734512329
74,27.078490734100342
75,76.49183177947998
76,28.949917316436768
77,40.27863121032715
78,27.68517780303955
79,15.711221694946289
80,30.66362714767456
81,49.34570932388306
82,55.60398745536804
83,63.53268241882324
84,72.93642711639404
85,35.5506706237793
86,75.17215347290039
87,50.09298348426819
88,69.32676887512207
89,51.22821629047394
90,83.74890232086182
91,65.62866640090942
92,37.36398124694824
93,30.902578353881836
94,37.22645330429077
95,57.57170534133911
96,38.81638956069946
97,73.09739971160889
98,38.687235832214355
99,36.54688596725464
100,39.34096312522888
101,23.251916885375977
102,39.477049112319946
103,55.86052894592285
104,30.54637384414673
105,80.96684646606445
106,31.788777351379395
107,40.058897495269775
108,29.767410278320312
109,15.183574676513672
110,31.774919986724854
111,46.60820183157921
112,57.11925387382507
113,64.4359302520752
114,76.7012071609497
115,33.60581159591675
116,77.34953212738037
117,48.15305471420288
118,72.63091278076172
119,47.050845712423325
120,82.91829299926758
121,67.8788709640503
122,36.478060483932495
123,29.295281410217285
124,38.49564027786255
125,63.38870429992676
126,35.174431800842285
127,74.88883781433105
128,36.497257232666016
129,37.07412099838257
130,37.51266431808472
131,20.700974464416504
132,37.18876934051514
133,59.23331952095032
134,27.162328720092773
135,81.25276851654053
136,28.858493328094482
137,38.25819540023804
138,26.627626419067383
139,16.411806106567383
140,27.809718132019043
141,50.08171248435974
142,53.55149531364441
143,63.55740451812744
144,77.00087928771973
145,33.84070014953613
146,74.24069595336914
147,47.5294064283371
148,68.97640800476074
149,47.02091431617737
150,84.42844104766846
151,66.34037017822266
152,37.322309732437134
153,29.388507843017578
154,37.672688484191895
155,58.46953511238098
156,37.778069257736206
157,72.9636640548706
158,38.42767524719238
159,36.9278461933136
160,35.371676445007324
161,22.116737365722656
162,38.20599174499512
163,57.097803354263306
164,30.543869018554688
165,79.50526428222656
166,30.731238842010498
167,40.573888063430786
168,29.649078369140625
169,15.686485290527344
170,28.726152420043945
171,47.7694299146533
172,58.20726227760315
173,64.28057098388672
174,79.49223518371582
175,32.729567527770996
176,76.84862995147705
177,47.77824783325195
178,77.38211631774902
179,49.36686971783638
180,85.43522930145264
181,64.58960151672363
182,36.91800856590271
183,30.244035243988037
184,37.03837823867798
185,57.951892375946045
186,38.331506967544556
187,71.56271266937256
188,39.78212285041809
189,37.250582456588745
190,37.291675329208374
191,24.070112228393555
192,37.913856983184814
193,54.59698247909546
194,32.03069829940796
195,77.13951587677002
196,29.76234483718872
197,40.308364391326904
198,30.856613159179688
199,16.665441513061523
200,31.794562339782715
201,48.635404855012894
202,57.72112798690796
203,61.306214332580566
204,74.00143432617188
205,32.821045875549316
206,75.19329071044922
207,49.416439175605774
208,72.71809387207031
209,48.200302965939045
210,79.78062057495117
211,65.56415033340454
212,37.729724407196045
213,28.854496479034424
214,35.971890449523926
215,60.51030206680298
216,36.724605560302734
217,73.79395008087158
218,36.71073818206787
219,35.23865032196045
220,37.001633405685425
221,20.98161792755127
222,36.70190119743347
223,56.66393280029297
224,28.11888599395752
225,79.98844814300537
226,28.371232509613037
227,38.13227462768555
228,29.919899940490723
229,15.502907752990723
230,29.14522075653076
231,48.93576666712761
232,55.749335289001465
233,63.07445812225342
234,76.13304233551025
235,34.0907564163208
236,73.36751461029053
237,47.36496877670288
238,70.54092693328857
239,48.40986169874668
240,81.49287414550781
241,66.67854738235474
242,39.48034071922302
243,32.259321212768555
244,38.138033866882324
245,60.811962604522705
246,39.77685570716858
247,73.17560863494873
248,40.40194487571716
249,37.284542083740234
250,38.24007511138916
251,23.59321689605713
252,39.85144329071045
253,57.85160708427429
254,29.295311450958252
255,80.85223388671875
256,31.858680725097656
257,39.98341369628906
258,27.953930854797363
259,18.829381942749023
260,30.392396450042725
261,46.673502177000046
262,57.30074429512024
263,62.45182514190674
264,77.9661169052124
265,31.568944931030273
266,75.38548851013184
267,47.49515676498413
268,69.93207550048828
269,45.47819745540619
270,84.26958274841309
271,67.16702127456665
272,36.19661235809326
273,30.379822254180908
274,36.74097490310669
275,60.677544593811035
276,36.48659706115723
277,73.76652431488037
278,38.67518162727356
279,37.181053161621094
280,36.747703313827515
281,21.397433280944824
282,37.40620422363281
283,59.736122131347656
284,25.909186363220215
285,82.39741802215576
286,29.408201694488525
287,38.094237327575684
288,26.28200912475586
289,14.411155700683594
290,28.120728492736816
291,48.361719109117985
292,55.604708433151245
293,64.85297012329102
294,77.84050369262695
295,30.36247444152832
296,76.39976406097412
297,50.019986629486084
298,70.9881820678711
299,46.33174216747284
300,84.87204551696777
301,67.51597881317139
302,38.471515417099
303,30.548868656158447
304,35.81294059753418
305,59.4832284450531
306,40.7088360786438
307,76.26043796539307
308,38.56393575668335
309,35.77968978881836
310,36.50598478317261
311,23.520618438720703
312,36.69328594207764
313,55.73402667045593
